author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Этажи Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/287987204/,Томск,sale,flat,3,4,2,50.0,-1,0,2100000,Ленинский, Асиновская,5/12,,
ЖК Московский,developer,https://tomsk.cian.ru/sale/flat/288465371/,Томск,sale,flat,5,22,2,59.33,-1,0,8306200,Кировский,тракт Московский,109Б/2,,Московский
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/293586110/,Томск,sale,flat,5,5,2,45.1,-1,0,3900000,Кировский, Усова,25/1,,
ID 75063660,unknown,https://tomsk.cian.ru/sale/flat/304036157/,Томск,sale,flat,7,10,1,22.0,-1,0,2900000,Октябрьский, Мечникова,1,,Зелёные Горки-3
ЖК Московский,developer,https://tomsk.cian.ru/sale/flat/297177839/,Томск,sale,flat,6,22,1,39.5,-1,0,6122500,Кировский,тракт Московский,109Б/2,,Московский
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/277445243/,Томск,sale,flat,2,3,2,56.0,-1,0,4000000,Ленинский, Алеутская,1А,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/292583112/,Томск,sale,flat,4,4,2,55.3,-1,0,3550000,Кировский,Октябрьская ,2,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/292929408/,Томск,sale,flat,7,18,2,104.68,-1,0,11777000,Ленинский, Розы Люксембург,96,,ROZALUX
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/295970852/,Томск,sale,flat,5,5,3,56.6,-1,0,5500000,Советский,проспект Фрунзе,218,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/303129621/,Томск,sale,flat,5,5,2,36.4,-1,0,3700000,Ленинский, Карла Ильмера,9,,
Аркадия Иванова,developer,https://tomsk.cian.ru/sale/flat/286437119/,Томск,sale,flat,2,10,3,97.26,-1,0,11573940,Кировский, Аркадия Иванова,21,,"по ул. Аркадия Иванова, 21"
АВС,real_estate_agent,https://tomsk.cian.ru/sale/flat/297225963/,Томск,sale,flat,7,10,3,82.5,-1,0,5000000,Ленинский, Войкова,57,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/301312046/,Томск,sale,flat,4,5,2,46.0,-1,0,3850000,Октябрьский, Сергея Лазо,28/1,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/303349062/,Томск,sale,flat,12,17,2,56.51,-1,0,7000000,Октябрьский,тракт Иркутский,185Б,,RETROcity
ID 75063660,unknown,https://tomsk.cian.ru/sale/flat/301698267/,Томск,sale,flat,2,17,2,63.0,-1,0,5900000,Октябрьский, Андрея Крячкова,17,,
Этажи Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/285717536/,Томск,sale,flat,9,10,1,33.5,-1,0,4100000,Октябрьский,тракт Иркутский,114/1,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/302211137/,Томск,sale,flat,4,17,1,38.58,-1,0,5600000,Октябрьский,тракт Иркутский,185Б,,RETROcity
Этажи Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/287795683/,Томск,sale,flat,1,2,3,89.7,-1,0,6430000,Кировский, Косарева,19,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/298977488/,Томск,sale,flat,9,17,1,26.8,-1,0,4300000,Ленинский, Войкова,47/1,,Войков
Михайловский парк-квартал,real_estate_agent,https://tomsk.cian.ru/sale/flat/280846052/,Томск,sale,flat,9,9,3,110.17,-1,0,16427041,Октябрьский, Пушкина,61/3,,Михайловский парк-квартал
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/287331122/,Томск,sale,flat,5,17,2,53.0,-1,0,6100000,Октябрьский, Герасименко,3/16,,
ID 75063660,unknown,https://tomsk.cian.ru/sale/flat/300172100/,Томск,sale,flat,2,6,3,58.6,-1,0,4670000,Советский,Алтайская ,34,,
ЖК Московский,developer,https://tomsk.cian.ru/sale/flat/300455614/,Томск,sale,flat,13,22,3,87.85,-1,0,12738250,Кировский,тракт Московский,109Б/2,,Московский
Инвестор,official_representative,https://tomsk.cian.ru/sale/flat/300217023/,Томск,sale,flat,3,11,1,28.3,-1,0,4100000,Кировский, Нефтяная,15,,"по ул. Нефтяная, 15"
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/300630785/,Томск,sale,flat,14,18,3,104.52,-1,0,15300000,Ленинский, Розы Люксембург,96,,ROZALUX
Сбербанк,real_estate_agent,https://tomsk.cian.ru/sale/flat/296824619/,Томск,sale,flat,4,5,3,51.0,-1,0,2742952,Советский,Нечевский переулок,28,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/299355264/,Томск,sale,flat,12,17,3,84.22,-1,0,8455500,Октябрьский,тракт Иркутский,185Б,,RETROcity
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/303780485/,Томск,sale,flat,4,9,2,46.8,-1,0,4700000,Октябрьский, Сергея Лазо,24,,
Буфф-сад,real_estate_agent,https://tomsk.cian.ru/sale/flat/301543381/,Томск,sale,flat,4,4,1,18.0,-1,0,2350000,Кировский, Усова,66,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/303760851/,Томск,sale,flat,6,18,1,71.22,-1,0,10700000,Ленинский, Розы Люксембург,96,,ROZALUX
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/292693189/,Томск,sale,flat,1,5,4,77.9,-1,0,5640000,Ленинский, Интернационалистов,23,,
ID 118439648,homeowner,https://tomsk.cian.ru/sale/flat/303998030/,Томск,sale,flat,5,5,2,44.0,-1,0,4700000,Октябрьский, Партизанская,6,,
ЖК Московский,developer,https://tomsk.cian.ru/sale/flat/288465325/,Томск,sale,flat,16,22,4,97.4,-1,0,12662000,Кировский,тракт Московский,109Б/2,,Московский
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/300806290/,Томск,sale,flat,3,5,2,47.0,-1,0,3900000,Советский,проспект Фрунзе,226,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/295602991/,Томск,sale,flat,8,18,4,71.19,-1,0,10700000,Ленинский, Розы Люксембург,96,,ROZALUX
ID 109869914,realtor,https://tomsk.cian.ru/sale/flat/303821713/,Томск,sale,flat,4,11,2,53.6,-1,0,5800000,Октябрьский, Клюева,26,,
ЖК Московский,developer,https://tomsk.cian.ru/sale/flat/288465329/,Томск,sale,flat,16,22,4,96.41,-1,0,13015350,Кировский,тракт Московский,109Б/2,,Московский
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/288204344/,Томск,sale,flat,5,6,5,177.0,-1,0,16600000,Советский,Нечевский переулок,2,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/298038706/,Томск,sale,flat,4,5,1,30.3,-1,0,4150000,Кировский,Киевская ,109/3,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748390/,Томск,sale,flat,10,26,3,58.74,-1,0,8175000,Ленинский,проспект Ленина,206В,,Квартал 1604
Сибирские Афины,real_estate_agent,https://tomsk.cian.ru/sale/flat/299629646/,Томск,sale,flat,9,9,2,35.0,-1,0,2940000,Советский,проспект Академический,5/1,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748527/,Томск,sale,flat,21,26,3,69.03,-1,0,9666000,Ленинский,проспект Ленина,206В,,Квартал 1604
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/298967135/,Томск,sale,flat,1,10,3,65.7,-1,0,6050000,Октябрьский,тракт Иркутский,17,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/304113838/,Томск,sale,flat,5,10,1,20.0,-1,0,2750000,Октябрьский, Юрия Ковалева,34,,Зеленые горки
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748506/,Томск,sale,flat,19,26,4,80.46,-1,0,10491000,Ленинский,проспект Ленина,206В,,Квартал 1604
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/292221808/,Томск,sale,flat,7,9,3,113.0,-1,0,18000000,Советский, Дзержинского,20/1,,
Вквадрате,real_estate_agent,https://tomsk.cian.ru/sale/flat/301100929/,Томск,sale,flat,1,2,2,54.0,-1,0,2800000,Октябрьский,переулок Школьный,10,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748549/,Томск,sale,flat,23,26,2,36.95,-1,0,6115950,Ленинский,проспект Ленина,206В,,Квартал 1604
ИП Богимская Н. В.,real_estate_agent,https://tomsk.cian.ru/sale/flat/303315498/,Томск,sale,flat,5,5,4,76.6,-1,0,7400000,Ленинский,Водяная ,10,,
ID 73430193,homeowner,https://tomsk.cian.ru/sale/flat/303248828/,Томск,sale,flat,5,10,2,53.6,-1,0,5450000,Ленинский, Профсоюзная,16/2,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/298520077/,Томск,sale,flat,21,26,1,29.1,-1,0,5292280,Ленинский,проспект Ленина,206В,,Квартал 1604
Rielt Group70,real_estate_agent,https://tomsk.cian.ru/sale/flat/304504338/,Томск,sale,flat,5,5,1,30.2,-1,0,2800000,Октябрьский,пос. Светлый,10,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748585/,Томск,sale,flat,25,26,2,37.7,-1,0,6481000,Ленинский,проспект Ленина,206В,,Квартал 1604
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/283333101/,Томск,sale,flat,3,14,2,78.0,-1,0,7000000,Ленинский, Кедровая,34,,"Жилой по ул. Кедровая, 34"
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/301246827/,Томск,sale,flat,5,9,1,18.0,-1,0,1900000,Октябрьский, Ивана Черных,123,,
Группа Мета,developer,https://tomsk.cian.ru/sale/flat/297748365/,Томск,sale,flat,4,26,4,81.03,-1,0,10226000,Ленинский,проспект Ленина,206В,,Квартал 1604
ID 56401393,homeowner,https://tomsk.cian.ru/sale/flat/304530081/,Томск,sale,flat,8,11,4,139.0,-1,0,13900000,Кировский,Красноармейская ,148,,
SD GROUP,developer,https://tomsk.cian.ru/sale/flat/298357610/,Томск,sale,flat,14,23,2,35.0,-1,0,7391000,Кировский, Косарева,6,,Косарева 6
Rielt Group70,real_estate_agent,https://tomsk.cian.ru/sale/flat/303739080/,Томск,sale,flat,1,5,1,12.0,-1,0,1370000,Ленинский, Интернационалистов,3,,
Сибирские звёзды,developer,https://tomsk.cian.ru/sale/flat/302211152/,Томск,sale,flat,10,17,2,63.36,-1,0,7700000,Октябрьский,тракт Иркутский,185Б,,RETROcity
ID 49952668,homeowner,https://tomsk.cian.ru/sale/flat/304634784/,Томск,sale,flat,8,10,1,39.1,-1,0,5500000,Ленинский,Ленская ,45,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/303315666/,Томск,sale,flat,9,10,1,25.5,-1,0,3400000,Ленинский,Урожайный переулок,28В,,
SD GROUP,developer,https://tomsk.cian.ru/sale/flat/297657881/,Томск,sale,flat,16,23,3,59.88,-1,0,11831584,Кировский, Косарева,6,,Косарева 6
ID 60634926,homeowner,https://tomsk.cian.ru/sale/flat/290747805/,Томск,sale,flat,3,6,3,59.0,-1,0,4990000,Октябрьский, Лазарева,2А,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/298715319/,Томск,sale,flat,3,5,2,43.1,-1,0,5150000,Кировский,проспект Кирова,61,,
SD GROUP,developer,https://tomsk.cian.ru/sale/flat/298358557/,Томск,sale,flat,2,7,3,68.4,-1,0,10810000,Октябрьский, Белозерская,11/1,,Белозерский
ID 111819346,homeowner,https://tomsk.cian.ru/sale/flat/299624135/,Томск,sale,flat,1,6,3,63.0,-1,0,6450000,Октябрьский, Ивана Черных,109/2,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/297284286/,Томск,sale,flat,1,4,1,25.0,-1,0,2000000,Ленинский, Асиновская,5/12,,
SD GROUP,developer,https://tomsk.cian.ru/sale/flat/296743773/,Томск,sale,flat,2,7,3,78.7,-1,0,11858250,Октябрьский, Белозерская,10/1,,Белозерский
Cветлана Зубарева,realtor,https://tomsk.cian.ru/sale/flat/304616140/,Томск,sale,flat,3,5,3,57.2,-1,0,4650000,Октябрьский, Суворова,3,,
АВС,real_estate_agent,https://tomsk.cian.ru/sale/flat/304509518/,Томск,sale,flat,18,19,2,61.2,-1,0,7750000,Советский,Киевская ,1,,
Аркадия Иванова,developer,https://tomsk.cian.ru/sale/flat/286437011/,Томск,sale,flat,2,10,3,95.86,-1,0,13457894,Кировский, Аркадия Иванова,21,,"по ул. Аркадия Иванова, 21"
Квартирный вопрос,real_estate_agent,https://tomsk.cian.ru/sale/flat/304025155/,Томск,sale,flat,17,19,1,39.2,-1,0,5250000,Советский, Челюскинцев,2,,
Самолет Плюс Томск,real_estate_agent,https://tomsk.cian.ru/sale/flat/299878879/,Томск,sale,flat,1,1,1,18.1,-1,0,950000,Октябрьский, Центральная,22,,
SD GROUP,developer,https://tomsk.cian.ru/sale/flat/298358526/,Томск,sale,flat,3,23,4,80.75,-1,0,14670000,Кировский, Косарева,6,,Косарева 6
Сибирские Афины,real_estate_agent,https://tomsk.cian.ru/sale/flat/304386780/,Томск,sale,flat,3,7,2,36.2,-1,0,5800000,Октябрьский, Больничная,8В,,
